,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
1652,2019 Hyundai VENUE,SX 1.4 CRDI,Manual,"50,826 km",1st Owner,Diesel,HR-26,"14,819/month","7,58,000","Metro Walk, Rohini, New Delhi"
1653,2011 Hyundai i20,MAGNA (O) 1.2,Manual,"17,047 km",1st Owner,Petrol,DL-10,"4,766/month","2,43,800","Sector-18, Noida"
1654,2015 Hyundai Grand i10,SPORTZ 1.2 KAPPA VTVT,Manual,"73,388 km",2nd Owner,Petrol,HR-05,"6,803/month","3,48,000","Parsvnath City Mall, Faridabad"
1655,2015 Maruti Alto K10,LXI,Manual,"71,515 km",1st Owner,CNG,DL-1C,"5,513/month","2,82,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1656,2017 Renault Kwid,RXT 1.0 EASY-R  AT,Automatic,"67,227 km",1st Owner,Petrol,UP-14,"5,963/month","3,05,000","Sewa Nagar
"
1657,2018 Maruti Wagon R 1.0,LXI,Manual,"30,073 km",1st Owner,Petrol,UP-14,"7,664/month","3,92,000","Sector-18, Noida"
1658,2019 Tata Harrier,XZ 2.0L,Manual,"52,072 km",1st Owner,Diesel,HR-95,"23,602/month","12,40,000","Metro Walk, Rohini, New Delhi"
1659,2010 Maruti Alto,LXI,Manual,"49,984 km",1st Owner,Petrol,UP-14,"2,366/month","1,21,000","GIP Mall, Noida"
1660,2019 Maruti Swift,VXI,Manual,"32,501 km",1st Owner,Petrol,HR-72,"10,870/month","5,56,000","M3M Urbana, Golf Course Extension, Gurugram"
1661,2018 Mahindra Thar,CRDE 4X4 AC,Manual,"28,229 km",1st Owner,Diesel,UP-16,"14,604/month","7,47,000","Sector-18, Noida"
1662,2016 Maruti Baleno,SIGMA PETROL 1.2,Manual,"58,515 km",1st Owner,Petrol,DL-8C,"8,172/month","4,18,000","Sector-18, Noida"
1663,2020 Hyundai Verna,S PLUS 1.5 CRDI,Manual,"47,741 km",1st Owner,Diesel,HR-10,"18,768/month","9,86,000","M3M Urbana, Golf Course Extension, Gurugram"
1664,2018 Maruti Alto K10,VXI,Manual,"35,849 km",2nd Owner,CNG,UP-16,"6,999/month","3,58,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1665,2017 Maruti Wagon R 1.0,LXI CNG,Manual,"71,672 km",1st Owner,CNG,HR-10,"7,253/month","3,71,000","Parsvnath City Mall, Faridabad"
1666,2018 Maruti S Cross,ZETA 1.3,Manual,"73,478 km",1st Owner,Diesel,HR-14,"12,160/month","6,22,000","M3M Urbana, Golf Course Extension, Gurugram"
1667,2014 Maruti Alto 800,LXI CNG,Manual,"64,232 km",1st Owner,CNG,DL-8C,"4,770/month","2,44,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1668,2019 Toyota Glanza,G ISG,Manual,"20,361 km",1st Owner,Petrol,DL-8C,"12,903/month","6,60,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1669,2010 Honda City,1.5L I-VTEC S MT,Manual,"71,739 km",2nd Owner,Petrol,HR-02,"4,848/month","2,48,000","Parsvnath City Mall, Faridabad"
1670,2015 Maruti Swift Dzire,VXI,Manual,"36,888 km",2nd Owner,Petrol,DL-12,"7,253/month","3,71,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1671,2018 Maruti Swift,ZXI AMT,Automatic,"52,224 km",2nd Owner,Petrol,DL-9C,"11,808/month","6,04,000","Vasant Kunj, New Delhi"
1672,2014 Honda City,1.5L I-VTEC SV CVT,Automatic,"73,002 km",2nd Owner,Petrol,DL-1C,"9,482/month","4,85,000","Sector-18, Noida"
1673,2019 Maruti S PRESSO,LXI,Manual,"89,221 km",1st Owner,CNG,DL-11,"6,412/month","3,28,000","Metro Walk, Rohini, New Delhi"
1674,2017 Maruti Swift,LXI (O),Manual,"31,671 km",1st Owner,Petrol,DL-8C,"9,149/month","4,68,000","GIP Mall, Noida"
1675,2011 Hyundai i10,ERA 1.1,Manual,"38,095 km",2nd Owner,Petrol,HR-26,"3,167/month","1,62,000","Parsvnath City Mall, Faridabad"
1676,2020 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"40,242 km",1st Owner,CNG,DL-12,"9,990/month","5,11,000","Parsvnath City Mall, Faridabad"
1677,2019 Honda BR-V,1.5L I- DTEC V,Manual,"46,532 km",1st Owner,Diesel,UP-16,"16,959/month","8,91,000","Sector-18, Noida"
1678,2017 Maruti Alto 800,LXI,Manual,"58,645 km",2nd Owner,Petrol,UP-14,"5,063/month","2,59,000","Sewa Nagar
"
1679,2017 Renault Kwid,CLIMBER 1.0 AMT,Automatic,"35,437 km",1st Owner,Petrol,HR-26,"7,546/month","3,86,000","Parsvnath City Mall, Faridabad"
1680,2018 Maruti Wagon R 1.0,LXI CNG,Manual,"1,00,362 km",1st Owner,CNG,DL-6C,"7,331/month","3,75,000","Vasant Kunj, New Delhi"
1681,2011 Volkswagen Polo,TRENDLINE 1.2L PETROL,Manual,"69,245 km",1st Owner,Petrol,DL-10,"4,692/month","2,40,000","Metro Walk, Rohini, New Delhi"
1682,2018 Maruti Vitara Brezza,VDI,Manual,"30,549 km",1st Owner,Diesel,HR-30,"14,467/month","7,40,000","Parsvnath City Mall, Faridabad"
1683,2020 Maruti New Wagon-R,VXI 1.2 AMT,Automatic,"16,894 km",1st Owner,Petrol,DL-6C,"11,671/month","5,97,000","Sector-18, Noida"
1684,2017 Maruti Wagon R 1.0,VXI+ AMT,Automatic,"40,045 km",2nd Owner,Petrol,DL-3C,"7,429/month","3,80,000","Parsvnath City Mall, Faridabad"
1685,2017 Maruti Vitara Brezza,VDI (O),Manual,"93,189 km",1st Owner,Diesel,HR-30,"11,378/month","5,82,000","Metro Walk, Rohini, New Delhi"
1686,2014 Hyundai Eon,MAGNA +,Manual,"85,677 km",1st Owner,Petrol,HR-16,"4,125/month","2,11,000","Metro Walk, Rohini, New Delhi"
1687,2018 Hyundai Elite i20,ASTA 1.2 (O),Manual,"43,740 km",1st Owner,Petrol,HR-26,"12,487/month","6,38,700","Spaze Platinum, Sohna Road, Gurugram"
1688,2015 Maruti Baleno,DELTA PETROL 1.2,Manual,"45,242 km",1st Owner,Petrol,DL-5C,"9,052/month","4,63,000","Parsvnath City Mall, Faridabad"
1689,2022 Maruti New Wagon-R,LXI CNG (O) 1.0,Manual,"42,764 km",1st Owner,CNG,HR-29,"11,808/month","6,04,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1690,2014 Maruti Wagon R 1.0,LXI,Manual,"78,125 km",1st Owner,Petrol,HR-26,"5,044/month","2,58,000","Spaze Platinum, Sohna Road, Gurugram"
1691,2017 Datsun Go,ANNIVERSARY EDITION,Manual,"32,611 km",1st Owner,Petrol,DL-8C,"5,709/month","2,92,000","M3M Urbana, Golf Course Extension, Gurugram"
1692,2016 Hyundai Grand i10,MAGNA 1.2 KAPPA VTVT,Manual,"70,454 km",2nd Owner,Petrol,HR-26,"7,370/month","3,77,000","Spaze Platinum, Sohna Road, Gurugram"
1693,2010 Hyundai i10,MAGNA 1.2,Manual,"59,877 km",3rd Owner,Petrol,DL-2C,"2,796/month","1,43,000","Vasant Kunj, New Delhi"
1694,2021 Maruti Baleno,ZETA CVT PETROL 1.2,Automatic,"40,380 km",1st Owner,CNG,HR-26,"15,230/month","7,79,000","Spaze Platinum, Sohna Road, Gurugram"
1695,2021 Maruti Swift,VXI,Manual,"58,838 km",1st Owner,Petrol,HR-51,"12,629/month","6,46,000","Sector-18, Noida"
1696,2014 Toyota Corolla Altis,VL AT PETROL,Automatic,"1,02,477 km",2nd Owner,Petrol,DL-2C,"14,076/month","7,20,000","Sector-18, Noida"
1697,2011 Maruti Swift,LXI,Manual,"74,040 km",2nd Owner,Petrol,DL-8C,"3,695/month","1,89,000","Metro Walk, Rohini, New Delhi"
1698,2016 Volkswagen Ameo,COMFORTLINE 1.2,Manual,"64,851 km",2nd Owner,Petrol,UP-14,"7,879/month","4,03,000","GIP Mall, Noida"
1699,2020 Maruti Baleno,ZETA PETROL 1.2,Manual,"22,984 km",2nd Owner,Petrol,DL-5C,"11,554/month","5,91,000","Spaze Platinum, Sohna Road, Gurugram"
1700,2022 Maruti Alto,LXI OPT,Manual,"29,930 km",1st Owner,Petrol,HR-34,"6,706/month","3,43,000","Metro Walk, Rohini, New Delhi"
1701,2019 Renault TRIBER,RXT,Manual,"23,317 km",1st Owner,Petrol,UP-14,"11,026/month","5,64,000","Sector-18, Noida"
1702,2014 Ford Ecosport,TREND 1.5L PETROL,Manual,"54,379 km",1st Owner,Petrol,DL-10,"8,954/month","4,58,000","Metro Walk, Rohini, New Delhi"
1703,2017 Ford Ecosport,AMBIENTE 1.5L DIESEL,Manual,"91,888 km",1st Owner,Diesel,HR-51,"8,817/month","4,51,000","Spaze Platinum, Sohna Road, Gurugram"
1704,2010 Honda City,1.5L I-VTEC V MT,Manual,"86,057 km",3rd Owner,Petrol,DL-3C,"3,773/month","1,93,000","Metro Walk, Rohini, New Delhi"
1705,2012 Hyundai i10,MAGNA 1.2,Manual,"1,02,984 km",1st Owner,CNG,DL-10,"4,340/month","2,22,000","Sector-18, Noida"
1706,2012 Maruti Swift,ZXI,Manual,"47,360 km",1st Owner,Petrol,DL-8C,"6,412/month","3,28,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1707,2014 Maruti Swift Dzire,VXI,Manual,"55,756 km",2nd Owner,Petrol,UP-80,"7,155/month","3,66,000","Sector-18, Noida"
1708,2011 Toyota Corolla Altis,G CNG,Manual,"53,670 km",2nd Owner,CNG,DL-3C,"6,803/month","3,48,000","GIP Mall, Noida"
1709,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"80,137 km",1st Owner,Petrol,DL-8C,"9,325/month","4,77,000","GIP Mall, Noida"
1710,2022 Tata NEXON,XZ PLUS (HS) PETROL,Manual,"10,141 km",1st Owner,Petrol,UP-16,"20,861/month","10,96,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1711,2011 Hyundai Santro Xing,GLS,Manual,"70,303 km",1st Owner,Petrol,HR-32,"2,835/month","1,45,000","Sector-18, Noida"
1712,2015 Hyundai Elite i20,MAGNA 1.2,Manual,"46,133 km",2nd Owner,Petrol,DL-12,"8,524/month","4,36,000","Vasant Kunj, New Delhi"
1713,2015 Maruti Swift,LXI (O),Manual,"60,904 km",1st Owner,CNG,DL-4C,"7,761/month","3,97,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1714,2018 Honda Amaze,1.2L I-VTEC S,Manual,"51,809 km",2nd Owner,Petrol,DL-5C,"9,443/month","4,83,000","Sector-18, Noida"
1715,2019 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"95,962 km",1st Owner,CNG,DL-2C,"9,521/month","4,87,000","Sector-18, Noida"
1716,2010 Maruti Wagon R 1.0,LXI,Manual,"67,150 km",2nd Owner,Petrol,DL-9C,"3,030/month","1,55,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1717,2019 Ford New Figo,TITANIUM1.5 DIESEL,Manual,"63,244 km",1st Owner,Diesel,DL-9C,"10,166/month","5,20,000","M3M Urbana, Golf Course Extension, Gurugram"
1718,2019 Jeep Compass,SPORT PLUS 2.0 DIESEL,Manual,"54,298 km",2nd Owner,Diesel,UP-14,"23,812/month","12,51,000","GIP Mall, Noida"
1719,2014 Hyundai Verna,FLUIDIC 1.6 VTVT SX AT,Automatic,"43,677 km",2nd Owner,Petrol,DL-4C,"10,186/month","5,21,000","GIP Mall, Noida"
1720,2016 Honda Amaze,1.2 EMT I VTEC,Manual,"27,556 km",2nd Owner,Petrol,DL-3C,"7,351/month","3,76,000","Sector-18, Noida"
1721,2021 Maruti New Wagon-R,LXI CNG 1.0 L,Manual,"33,652 km",1st Owner,CNG,DL-9C,"11,105/month","5,68,000","Spaze Platinum, Sohna Road, Gurugram"
1722,2017 Maruti Alto K10,VXI,Manual,"36,345 km",1st Owner,Petrol,DL-8C,"5,728/month","2,93,000","Metro Walk, Rohini, New Delhi"
1723,2022 Maruti Alto,VXI,Manual,"23,867 km",1st Owner,Petrol,UP-25,"7,605/month","3,89,000","Sewa Nagar
"
1724,2019 Tata NEXON,XZ+ 1.2,Manual,"54,503 km",1st Owner,Petrol,DL-3C,"13,724/month","7,02,000","Sector-18, Noida"
1725,2014 Renault Duster,85 PS RXL DIESEL,Manual,"97,491 km",2nd Owner,Diesel,HR-30,"6,295/month","3,22,000","Metro Walk, Rohini, New Delhi"
1726,2018 Honda CRV,2.4L 4WD AVN AT,Automatic,"66,828 km",1st Owner,Petrol,DL-9C,"28,741/month","15,10,000","M3M Urbana, Golf Course Extension, Gurugram"
1727,2016 Maruti Vitara Brezza,VDI,Manual,"42,216 km",1st Owner,Diesel,DL-10,"11,085/month","5,67,000","Metro Walk, Rohini, New Delhi"
1728,2018 Datsun Redi Go,A,Manual,"30,154 km",1st Owner,Petrol,DL-14,"4,223/month","2,16,000","Metro Walk, Rohini, New Delhi"
1729,2017 Tata Tiago,XZA PETROL,Automatic,"45,388 km",2nd Owner,Petrol,DL-1C,"8,798/month","4,50,000","Sector-18, Noida"
1730,2018 Volkswagen Polo,GT TSI SPORT AT,Automatic,"64,224 km",1st Owner,Petrol,HR-26,"14,154/month","7,24,000","Metro Walk, Rohini, New Delhi"
1731,2016 Maruti Alto K10,VXI AMT,Automatic,"69,892 km",1st Owner,CNG,HR-26,"5,904/month","3,02,000","Vasant Kunj, New Delhi"
1732,2018 Maruti S Cross,ZETA 1.3,Manual,"64,362 km",1st Owner,Diesel,HR-26,"12,199/month","6,24,000","M3M Urbana, Golf Course Extension, Gurugram"
1733,2014 Maruti Celerio,VXI AMT,Automatic,"60,158 km",2nd Owner,Petrol,DL-6C,"5,728/month","2,93,000","GIP Mall, Noida"
1734,2016 Maruti Swift,VXI O,Manual,"30,925 km",2nd Owner,CNG,DL-3C,"8,700/month","4,45,000","Metro Walk, Rohini, New Delhi"
1735,2015 Maruti Wagon R 1.0,VXI,Manual,"84,483 km",1st Owner,CNG,HR-13,"5,982/month","3,06,000","M3M Urbana, Golf Course Extension, Gurugram"
1736,2010 Maruti Swift,VXI,Manual,"95,147 km",2nd Owner,Petrol,DL-9C,"3,499/month","1,79,000","Vasant Kunj, New Delhi"
1737,2010 Hyundai i20,MAGNA (O) 1.2,Manual,"65,823 km",1st Owner,Petrol,HR-26,"3,754/month","1,92,000",
1738,2019 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"43,760 km",1st Owner,Diesel,HR-36,"14,379/month","7,35,500","M3M Urbana, Golf Course Extension, Gurugram"
1739,2016 Hyundai Creta,1.6 BASE,Manual,"55,425 km",1st Owner,Petrol,UP-14,"14,057/month","7,19,000","GIP Mall, Noida"
1740,2021 Hyundai VENUE,SX PLUS 1.0 TURBO DCT,Automatic,"7,491 km",2nd Owner,Petrol,DL-4C,"21,470/month","11,28,000","M3M Urbana, Golf Course Extension, Gurugram"
1741,2018 Nissan Micra Active,XV,Manual,"58,866 km",1st Owner,Petrol,UP-14,"6,667/month","3,41,000","Metro Walk, Rohini, New Delhi"
1742,2021 Maruti Celerio,VXI (O) CNG,Manual,"52,703 km",1st Owner,CNG,HR-30,"10,068/month","5,15,000","Spaze Platinum, Sohna Road, Gurugram"
1743,2017 Maruti Baleno,DELTA PETROL 1.2,Manual,"54,678 km",1st Owner,Petrol,DL-9C,"9,169/month","4,69,000","Vasant Kunj, New Delhi"
1744,2018 Hyundai i20 Active,1.2 S,Manual,"89,972 km",1st Owner,Petrol,UP-53,"10,929/month","5,59,000","Sector-18, Noida"
1745,2013 Maruti Swift Dzire,VXI,Manual,"31,750 km",2nd Owner,Petrol,DL-9C,"6,061/month","3,10,000","Sector-18, Noida"
1746,2018 Hyundai Verna,1.6 VTVT SX + AT,Automatic,"63,498 km",1st Owner,Petrol,HR-26,"17,036/month","8,95,000","M3M Urbana, Golf Course Extension, Gurugram"
1747,2019 Mahindra XUV500,W11 (O) AT,Automatic,"79,978 km",1st Owner,Diesel,DL-8C,"22,993/month","12,08,000","Vasant Kunj, New Delhi"
1748,2011 Honda City,1.5L I-VTEC V MT,Manual,"69,466 km",1st Owner,Petrol,UP-14,"5,103/month","2,61,000","Sector-18, Noida"
1749,2012 Maruti Zen Estilo,LXI,Manual,"15,432 km",1st Owner,Petrol,DL-3C,"3,499/month","1,79,000","M3M Urbana, Golf Course Extension, Gurugram"
1750,2019 Maruti Dzire,VXI,Manual,"32,436 km",1st Owner,Petrol,HR-30,"11,124/month","5,69,000","M3M Urbana, Golf Course Extension, Gurugram"
1751,2018 Mahindra XUV500,W7,Manual,"96,022 km",1st Owner,Diesel,DL-10,"17,873/month","9,39,000","M3M Urbana, Golf Course Extension, Gurugram"
1752,2019 Maruti Vitara Brezza,VDI,Manual,"82,183 km",1st Owner,Diesel,UP-16,"13,626/month","6,97,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1753,2017 Maruti Swift,LXI (O),Manual,"35,364 km",1st Owner,Petrol,UP-14,"8,035/month","4,11,000","Sector-18, Noida"
1754,2012 Honda City,1.5L I-VTEC V AT,Automatic,"1,07,895 km",1st Owner,Petrol,HR-26,"7,566/month","3,87,000","Spaze Platinum, Sohna Road, Gurugram"
1755,2014 Hyundai Eon,ERA +,Manual,"49,326 km",1st Owner,Petrol,HR-51,"4,418/month","2,26,000","Spaze Platinum, Sohna Road, Gurugram"
1756,2021 Hyundai VENUE,SX 1.0 (O) TURBO,Manual,"11,936 km",1st Owner,Petrol,UP-32,"19,262/month","10,12,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1757,2018 Maruti Alto 800,LXI,Manual,"42,611 km",1st Owner,Petrol,DL-5C,"5,650/month","2,89,000","Metro Walk, Rohini, New Delhi"
1758,2019 Hyundai Creta,SX 1.6 PETROL,Manual,"26,704 km",1st Owner,Petrol,HR-82,"20,081/month","10,55,000","Spaze Platinum, Sohna Road, Gurugram"
1759,2010 Hyundai Santro Xing,GL,Manual,"42,600 km",2nd Owner,Petrol,DL-3C,"2,561/month","1,31,000","GIP Mall, Noida"
1760,2012 Honda City,1.5L I-VTEC E MT,Manual,"67,064 km",1st Owner,Petrol,UP-14,"6,393/month","3,27,000","GIP Mall, Noida"
1761,2010 Hyundai i10,ERA 1.1,Manual,"32,698 km",1st Owner,Petrol,DL-3C,"2,815/month","1,44,000","Metro Walk, Rohini, New Delhi"
1762,2021 Tata Harrier,XZA PLUS 2.0L,Automatic,"88,980 km",1st Owner,Diesel,UP-14,"30,226/month","15,88,000","Sector-18, Noida"
1763,2015 Maruti Swift,VDI ABS,Manual,"1,17,499 km",1st Owner,Diesel,HR-30,"7,801/month","3,99,000","Spaze Platinum, Sohna Road, Gurugram"
1764,2013 Honda City,S MT PETROL,Manual,"73,371 km",1st Owner,Petrol,HR-29,"7,683/month","3,93,000","Metro Walk, Rohini, New Delhi"
1765,2018 Maruti Wagon R 1.0,LXI CNG,Manual,"66,438 km",1st Owner,CNG,HR-26,"8,055/month","4,12,000","Spaze Platinum, Sohna Road, Gurugram"
1766,2018 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"93,920 km",1st Owner,Diesel,DL-3C,"11,945/month","6,11,000","Sector-18, Noida"
1767,2011 Maruti Wagon R 1.0,LXI CNG,Manual,"78,724 km",1st Owner,CNG,HR-51,"4,242/month","2,17,000","Parsvnath City Mall, Faridabad"
1768,2015 Maruti Swift,VXI,Manual,"78,709 km",1st Owner,Petrol,DL-9C,"7,488/month","3,83,000","M3M Urbana, Golf Course Extension, Gurugram"
1769,2020 Maruti Celerio,VXI CNG,Manual,"74,571 km",2nd Owner,CNG,HR-30,"8,700/month","4,45,000","Metro Walk, Rohini, New Delhi"
1770,2011 Maruti Swift,LXI,Manual,"65,170 km",1st Owner,Petrol,DL-9C,"3,930/month","2,01,000","Vasant Kunj, New Delhi"
1771,2014 Maruti Swift,VDI,Manual,"94,953 km",2nd Owner,Diesel,HR-26,"6,901/month","3,53,000","Parsvnath City Mall, Faridabad"
1772,2011 Maruti Wagon R 1.0,VXI,Manual,"23,232 km",2nd Owner,Petrol,DL-8C,"3,890/month","1,99,000",
1773,2019 Maruti Alto 800,LXI CNG,Manual,"26,650 km",2nd Owner,CNG,HR-51,"6,549/month","3,35,000","Metro Walk, Rohini, New Delhi"
1774,2018 Toyota Corolla Altis,G DIESEL,Manual,"51,848 km",2nd Owner,Diesel,HR-51,"20,519/month","10,78,000","Spaze Platinum, Sohna Road, Gurugram"
1775,2011 Maruti Swift Dzire,VXI,Manual,"1,08,753 km",1st Owner,Petrol,HR-51,"3,773/month","1,93,000","Parsvnath City Mall, Faridabad"
1776,2021 Maruti New Wagon-R,LXI CNG 1.0,Manual,"54,602 km",1st Owner,CNG,HR-29,"10,381/month","5,31,000","Metro Walk, Rohini, New Delhi"
1777,2010 Maruti Alto,LXI,Manual,"63,152 km",1st Owner,Petrol,DL-9C,"2,463/month","1,26,000","Sector-18, Noida"
1778,2021 Tata Safari,XZA PLUS,Automatic,"52,813 km",1st Owner,Diesel,UP-16,"33,386/month","17,54,000","GIP Mall, Noida"
1779,2018 Maruti Celerio,ZXI,Manual,"84,043 km",1st Owner,CNG,HR-36,"8,192/month","4,19,000","M3M Urbana, Golf Course Extension, Gurugram"
1780,2015 Maruti Alto K10,VXI,Manual,"11,162 km",1st Owner,Petrol,HR-26,"5,806/month","2,97,000","Spaze Platinum, Sohna Road, Gurugram"
1781,2020 Maruti Dzire,VXI,Manual,"20,183 km",1st Owner,Petrol,DL-9C,"12,864/month","6,58,000","Metro Walk, Rohini, New Delhi"
1782,2014 Hyundai Santro Xing,GL PLUS,Manual,"55,620 km",1st Owner,Petrol,HR-51,"5,063/month","2,59,000","Metro Walk, Rohini, New Delhi"
1783,2011 Maruti Wagon R 1.0,LXI CNG,Manual,"71,209 km",1st Owner,CNG,DL-9C,"4,106/month","2,10,000","Sector-18, Noida"
1784,2010 Volkswagen Polo,TRENDLINE 1.2L PETROL,Manual,"61,282 km",2nd Owner,Petrol,HR-26,"4,497/month","2,30,000","Parsvnath City Mall, Faridabad"
1785,2015 Maruti Swift,VXI,Manual,"43,038 km",1st Owner,CNG,DL-2C,"8,974/month","4,59,000","Vasant Kunj, New Delhi"
1786,2019 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"60,121 km",1st Owner,Diesel,DL-10,"14,487/month","7,41,000","Sector-18, Noida"
1787,2013 Maruti Swift Dzire,VXI,Manual,"68,376 km",1st Owner,Petrol,DL-7C,"6,041/month","3,09,000","M3M Urbana, Golf Course Extension, Gurugram"
1788,2018 Honda WR-V,1.2L I-VTEC S MT,Manual,"27,235 km",1st Owner,Petrol,HR-36,"12,004/month","6,14,000","Spaze Platinum, Sohna Road, Gurugram"
1789,2016 Maruti Alto K10,VXI,Manual,"59,423 km",1st Owner,Petrol,HR-36,"5,650/month","2,89,000","Spaze Platinum, Sohna Road, Gurugram"
1790,2011 Hyundai i10,MAGNA 1.1,Manual,"37,984 km",2nd Owner,Petrol,DL-10,"3,304/month","1,69,000","GIP Mall, Noida"
1791,2017 Maruti Swift Dzire,ZDI,Manual,"90,831 km",1st Owner,Diesel,UP-14,"11,085/month","5,67,000","Sewa Nagar
"
1792,2013 Maruti Swift Dzire,VXI,Manual,"49,572 km",1st Owner,Petrol,HR-51,"6,882/month","3,52,000","Parsvnath City Mall, Faridabad"
1793,2010 Maruti Wagon R 1.0,LXI,Manual,"22,657 km",1st Owner,Petrol,DL-9C,"3,187/month","1,63,000","Sector-18, Noida"
1794,2017 Maruti Alto 800,LXI,Manual,"47,697 km",2nd Owner,Petrol,DL-2C,"5,298/month","2,71,000","Sector-18, Noida"
1795,2010 Hyundai i10,SPORTZ 1.2 AT,Automatic,"59,794 km",1st Owner,Petrol,HR-26,"3,656/month","1,87,000","Parsvnath City Mall, Faridabad"
1796,2018 Maruti Baleno,DELTA DIESEL 1.3,Manual,"66,633 km",1st Owner,Diesel,UP-16,"10,205/month","5,22,000","Sector-18, Noida"
1797,2012 Maruti Alto K10,VXI,Manual,"43,910 km",2nd Owner,Petrol,DL-8C,"3,754/month","1,92,000","Sector-18, Noida"
1798,2018 Maruti Dzire,ZDI PLUS AMT,Automatic,"91,932 km",1st Owner,Diesel,UP-14,"11,730/month","6,00,000","Sector-18, Noida"
1799,2011 Maruti Alto,LXI CNG,Manual,"55,450 km",1st Owner,CNG,HR-26,"3,284/month","1,68,000","Spaze Platinum, Sohna Road, Gurugram"
1800,2010 Honda City,1.5L I-VTEC V MT,Manual,"99,193 km",1st Owner,Petrol,HR-26,"4,848/month","2,48,000","Metro Walk, Rohini, New Delhi"
1801,2010 Hyundai i10,SPORTZ 1.2,Manual,"39,838 km",1st Owner,Petrol,DL-2C,"3,656/month","1,87,000","Vasant Kunj, New Delhi"
1802,2012 Maruti Wagon R 1.0,LXI CNG,Manual,"71,713 km",1st Owner,CNG,HR-26,"4,751/month","2,43,000","M3M Urbana, Golf Course Extension, Gurugram"
1803,2010 Maruti Swift Dzire,VXI,Manual,"90,039 km",1st Owner,Petrol,HR-26,"3,832/month","1,96,000","Sector-18, Noida"
1804,2021 Maruti Alto,LXI,Manual,"10,900 km",1st Owner,Petrol,HR-51,"6,764/month","3,46,000","Spaze Platinum, Sohna Road, Gurugram"
1805,2011 Hyundai i10,MAGNA 1.2,Manual,"1,04,145 km",1st Owner,Petrol,HR-51,"3,460/month","1,77,000","Metro Walk, Rohini, New Delhi"
1806,2019 Maruti New Wagon-R,LXI CNG 1.0,Manual,"40,767 km",1st Owner,CNG,UP-14,"10,459/month","5,35,000","Sector-18, Noida"
1807,2012 Maruti Swift Dzire,VDI,Manual,"1,17,336 km",1st Owner,Diesel,HR-26,"6,197/month","3,17,000","Spaze Platinum, Sohna Road, Gurugram"
1808,2017 Maruti Alto 800,LXI CNG,Manual,"71,848 km",1st Owner,CNG,UP-14,"6,256/month","3,20,000","Sector-18, Noida"
1809,2010 Maruti A Star,VXI,Manual,"78,668 km",2nd Owner,Petrol,DL-8C,"2,737/month","1,40,000","M3M Urbana, Golf Course Extension, Gurugram"
1810,2019 Maruti New Wagon-R,LXI CNG 1.0,Manual,"48,404 km",1st Owner,CNG,HR-29,"9,736/month","4,98,000","Metro Walk, Rohini, New Delhi"
1811,2014 Hyundai Verna,FLUIDIC 1.6 VTVT SX,Manual,"94,348 km",3rd Owner,Petrol,HR-26,"8,231/month","4,21,000","Metro Walk, Rohini, New Delhi"
1812,2014 Maruti Swift Dzire,ZXI,Manual,"1,08,939 km",2nd Owner,Petrol,HR-35,"8,465/month","4,33,000","Metro Walk, Rohini, New Delhi"
1813,2011 Hyundai Santro Xing,GLS,Manual,"33,508 km",1st Owner,Petrol,UP-81,"3,108/month","1,59,000","Metro Walk, Rohini, New Delhi"
1814,2019 Maruti Baleno,ZETA CVT PETROL 1.2,Automatic,"63,534 km",1st Owner,Petrol,DL-5C,"13,509/month","6,91,000","Sewa Nagar
"
1815,2020 Ford Ecosport,TITANIUM + 1.5L DIESEL,Manual,"42,128 km",1st Owner,Diesel,UP-14,"15,722/month","8,26,000","Sewa Nagar
"
1816,2021 Tata Tiago,XE PETROL,Manual,"17,507 km",1st Owner,Petrol,UP-14,"9,931/month","5,08,000","KW Delhi 6, Raj Nagar Extension, Ghaziabad"
1817,2016 Volkswagen Vento,COMFORTLINE 1.2 TSI AT,Automatic,"51,251 km",1st Owner,Petrol,HR-51,"12,356/month","6,32,000","Spaze Platinum, Sohna Road, Gurugram"
1818,2016 Maruti Baleno,DELTA PETROL 1.2,Manual,"84,522 km",1st Owner,Petrol,HR-51,"9,853/month","5,04,000","M3M Urbana, Golf Course Extension, Gurugram"
