,Car Title,Car Model,Car Transmission,Car km,Car Owner,Car Fuel type,Car Registration,Car price per month,Car Price,Car Location
525,2021 Maruti Baleno,ALPHA PETROL 1.2,Manual,"21,106 km",1st Owner,Petrol,TN-11,"15,582/month","7,97,000","Thiruverkadu, Chennai
"
526,2017 Hyundai Verna,1.6 VTVT SX,Manual,"51,878 km",1st Owner,Petrol,TN-02,"15,542/month","7,95,000","Thiruverkadu, Chennai
"
527,2015 Maruti Swift,VXI,Manual,"89,183 km",1st Owner,Petrol,TN-13,"9,013/month","4,61,000","Thiruverkadu, Chennai
"
528,2016 Maruti Swift Dzire,VXI,Manual,"96,861 km",1st Owner,Petrol,TN-07,"10,068/month","5,15,000","Navalur
"
529,2019 Datsun Redi Go,A,Manual,"21,541 km",1st Owner,Petrol,TN-03,"6,197/month","3,17,000","Thiruverkadu, Chennai
"
530,2021 Tata Harrier,XTA 2.0L KRYOTEC PLUS,Automatic,"16,634 km",1st Owner,Diesel,TN-01,"36,450/month","19,15,000","Navalur
"
531,2016 Hyundai Elite i20,MAGNA 1.2,Manual,"65,707 km",1st Owner,Petrol,TN-06,"10,694/month","5,47,000","Thiruverkadu, Chennai
"
532,2017 Maruti Baleno,ZETA CVT PETROL 1.2,Automatic,"14,568 km",1st Owner,Petrol,TN-09,"13,157/month","6,73,000","Navalur
"
533,2016 Renault Kwid,RXT 0.8,Manual,"31,584 km",1st Owner,Petrol,TN-85,"7,058/month","3,61,000","Thiruverkadu, Chennai
"
534,2016 Volkswagen Ameo,HIGHLINE1.5L,Manual,"1,03,651 km",2nd Owner,Diesel,TN-22,"10,029/month","5,13,000","Navalur
"
535,2014 Hyundai Grand i10,ASTA (O) 1.2 KAPPA VTVT,Manual,"88,779 km",1st Owner,Petrol,TN-11,"8,152/month","4,17,000","Thiruverkadu, Chennai
"
536,2016 Ford Ecosport,TITANIUM 1.5L DIESEL,Manual,"84,459 km",1st Owner,Diesel,TN-06,"13,118/month","6,71,000","Navalur
"
537,2014 Maruti Alto 800,LXI,Manual,"57,984 km",2nd Owner,Petrol,TN-09,"5,474/month","2,80,000","Thiruverkadu, Chennai
"
538,2014 Honda Amaze,1.2L I-VTEC S AT,Automatic,"65,698 km",2nd Owner,Petrol,TN-19,"8,465/month","4,33,000","Navalur
"
539,2022 Skoda SLAVIA,STYLE 1.0L TSI AT,Automatic,"24,676 km",1st Owner,Petrol,TN-70,"29,408/month","15,45,000","Navalur
"
540,2017 Maruti Dzire,VXI AMT,Automatic,"33,246 km",1st Owner,Petrol,TN-01,"12,688/month","6,49,000","Navalur
"
541,2014 Maruti Swift,VXI,Manual,"63,972 km",3rd Owner,Petrol,TN-02,"8,035/month","4,11,000","Thiruverkadu, Chennai
"
542,2017 Honda City,1.5L I-VTEC V MT,Manual,"22,286 km",2nd Owner,Petrol,TN-07,"15,513/month","8,15,000","Thiruverkadu, Chennai
"
543,2022 Toyota URBAN CRUISER,PREMIUM GRADE AT,Automatic,"41,356 km",1st Owner,Petrol,TN-07,"21,889/month","11,50,000","Thiruverkadu, Chennai
"
544,2018 Tata Tiago,XM PETROL,Manual,"69,684 km",1st Owner,Petrol,TN-48,"8,778/month","4,49,000","Navalur
"
545,2022 Volkswagen VIRTUS,HIGHLINE TSI 1.0 MT,Manual,"22,239 km",1st Owner,Petrol,TN-13,"24,554/month","12,90,000","Navalur
"
546,2012 Hyundai i10,MAGNA 1.2,Manual,"70,774 km",1st Owner,Petrol,TN-22,"6,432/month","3,29,000","Thiruverkadu, Chennai
"
547,2019 Tata Harrier,XZ 2.0L,Manual,"91,109 km",1st Owner,Diesel,TN-14,"27,352/month","14,37,000","Navalur
"
